id_consulta,id_paciente,id_medico,id_especialidade,data_hora,motivo_visita,status_consulta,sala_atendimento,valor_cobrado,nome_medico,cpf,data_nascimento,genero,endereco,telefone,email,plano_saude,nome_completo_medico,crm,nome_especialidade,tempo_medio_consulta_min
697,44,11,11,2025-09-03 13:45:00,Acompanhamento de bronquite,Realizada,Sala 207,280.0,Rodrigo Dias Martins,408.515.661-10,1977-10-19,Masculino,"Rua Bancários, 2385 - Bessa, João Pessoa/PB",(83) 98622-5700,rodrigo.dias.ma@email.com,Particular,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
1160,29,11,11,2026-02-10 14:00:00,Falta de ar e sibilos noturnos,Realizada,Sala 207,238.0,Vinicius Albuquerque Luz,182.971.290-18,1975-01-17,Masculino,"Rua Bancários, 501 - Bessa, João Pessoa/PB",(83) 99218-2113,vinicius.albuqu@email.com,SulAmérica,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
576,119,11,11,2025-07-21 15:45:00,Tosse crônica persistente,Realizada,Sala 207,280.0,Helena Moreira Vieira,758.750.739-51,2012-11-19,Feminino,"Rua Bancários, 289 - Cabo Branco, João Pessoa/PB",(83) 99769-6179,helena.moreira.@email.com,Particular,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
1304,119,11,11,2026-04-10 15:15:00,Acompanhamento de bronquite,Realizada,Sala 207,280.0,Helena Moreira Vieira,758.750.739-51,2012-11-19,Feminino,"Rua Bancários, 289 - Cabo Branco, João Pessoa/PB",(83) 99769-6179,helena.moreira.@email.com,Particular,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
1343,119,11,11,2026-04-25 08:15:00,Falta de ar e sibilos noturnos,Realizada,Sala 207,280.0,Helena Moreira Vieira,758.750.739-51,2012-11-19,Feminino,"Rua Bancários, 289 - Cabo Branco, João Pessoa/PB",(83) 99769-6179,helena.moreira.@email.com,Particular,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
192,113,11,11,2025-03-11 12:15:00,Manejo de asma moderada,Realizada,Sala 207,280.0,Thiago Dias Dias,415.146.325-60,2017-09-22,Masculino,"Rua das Flores, 1244 - Manaíra, João Pessoa/PB",(83) 99227-1897,thiago.dias.dia@email.com,Particular,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
1707,113,11,11,2026-09-01 12:00:00,Retorno de rotina programado,Agendada,Sala 207,280.0,Thiago Dias Dias,415.146.325-60,2017-09-22,Masculino,"Rua das Flores, 1244 - Manaíra, João Pessoa/PB",(83) 99227-1897,thiago.dias.dia@email.com,Particular,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
942,25,11,11,2025-11-25 15:45:00,Manejo de asma moderada,Realizada,Sala 207,246.4,Wagner Mendonça Filho,982.976.663-22,1964-08-26,Masculino,"Rua Principal, 978 - Manaíra, João Pessoa/PB",(83) 98103-9856,wagner.mendonça@email.com,Bradesco Saúde,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
95,8,11,11,2025-02-03 09:45:00,Acompanhamento de bronquite,Realizada,Sala 207,280.0,Beatriz Nogueira Mendes,488.376.755-98,1986-03-15,Feminino,"Rua Principal, 948 - Mangabeira, João Pessoa/PB",(83) 99140-4598,beatriz.nogueir@email.com,Particular,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
563,8,11,11,2025-07-16 13:00:00,Falta de ar e sibilos noturnos,Cancelada,Sala 207,280.0,Beatriz Nogueira Mendes,488.376.755-98,1986-03-15,Feminino,"Rua Principal, 948 - Mangabeira, João Pessoa/PB",(83) 99140-4598,beatriz.nogueir@email.com,Particular,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
1178,8,11,11,2026-02-18 08:15:00,Falta de ar e sibilos noturnos,Realizada,Sala 207,280.0,Beatriz Nogueira Mendes,488.376.755-98,1986-03-15,Feminino,"Rua Principal, 948 - Mangabeira, João Pessoa/PB",(83) 99140-4598,beatriz.nogueir@email.com,Particular,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
555,89,11,11,2025-07-14 10:00:00,Acompanhamento de bronquite,Não Compareceu,Sala 207,280.0,Marcelo Mendes Gomes,453.701.406-91,1975-02-15,Masculino,"Rua Bancários, 1247 - Altiplano, João Pessoa/PB",(83) 99970-7951,marcelo.mendes.@email.com,Particular,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
842,89,11,11,2025-10-20 14:30:00,Tosse crônica persistente,Não Compareceu,Sala 207,280.0,Marcelo Mendes Gomes,453.701.406-91,1975-02-15,Masculino,"Rua Bancários, 1247 - Altiplano, João Pessoa/PB",(83) 99970-7951,marcelo.mendes.@email.com,Particular,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
423,110,11,11,2025-05-29 09:15:00,Tosse crônica persistente,Realizada,Sala 207,252.0,Carlos Lima Nascimento,106.285.990-28,1994-06-12,Masculino,"Rua das Flores, 135 - Tambaú, João Pessoa/PB",(83) 99159-7566,carlos.lima.nas@email.com,Unimed,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
363,23,11,11,2025-05-10 09:15:00,Falta de ar e sibilos noturnos,Realizada,Sala 207,252.0,Henrique Fagundes Moura,846.155.789-93,2007-08-28,Masculino,"Rua Bancários, 1399 - Manaíra, João Pessoa/PB",(83) 99323-2612,henrique.fagund@email.com,Unimed,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
1323,23,11,11,2026-04-18 10:30:00,Manejo de asma moderada,Realizada,Sala 207,252.0,Henrique Fagundes Moura,846.155.789-93,2007-08-28,Masculino,"Rua Bancários, 1399 - Manaíra, João Pessoa/PB",(83) 99323-2612,henrique.fagund@email.com,Unimed,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
1050,39,11,11,2026-01-02 16:45:00,Acompanhamento de bronquite,Cancelada,Sala 207,238.0,Camila Nunes Nascimento,139.979.581-38,1968-07-28,Feminino,"Rua dos Ipês, 942 - Mangabeira, João Pessoa/PB",(83) 98408-8541,camila.nunes.na@email.com,SulAmérica,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
1064,39,11,11,2026-01-07 10:00:00,Manejo de asma moderada,Realizada,Sala 207,238.0,Camila Nunes Nascimento,139.979.581-38,1968-07-28,Feminino,"Rua dos Ipês, 942 - Mangabeira, João Pessoa/PB",(83) 98408-8541,camila.nunes.na@email.com,SulAmérica,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
1312,39,11,11,2026-04-15 12:00:00,Tosse crônica persistente,Realizada,Sala 207,238.0,Camila Nunes Nascimento,139.979.581-38,1968-07-28,Feminino,"Rua dos Ipês, 942 - Mangabeira, João Pessoa/PB",(83) 98408-8541,camila.nunes.na@email.com,SulAmérica,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
1253,74,11,11,2026-03-23 14:45:00,Manejo de asma moderada,Realizada,Sala 207,229.6,Bruna Lima Soares,712.140.542-51,2018-08-03,Feminino,"Rua Principal, 947 - Manaíra, João Pessoa/PB",(83) 99236-5102,bruna.lima.soar@email.com,Amil,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
899,53,11,11,2025-11-07 10:00:00,Manejo de asma moderada,Realizada,Sala 207,280.0,Daniela Silva Martins,917.514.841-31,1998-11-22,Feminino,"Rua Epitácio Pessoa, 2197 - Cabo Branco, João Pessoa/PB",(83) 99721-8657,daniela.silva.m@email.com,Particular,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
904,53,11,11,2025-11-10 11:00:00,Falta de ar e sibilos noturnos,Realizada,Sala 207,280.0,Daniela Silva Martins,917.514.841-31,1998-11-22,Feminino,"Rua Epitácio Pessoa, 2197 - Cabo Branco, João Pessoa/PB",(83) 99721-8657,daniela.silva.m@email.com,Particular,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
1379,53,11,11,2026-05-09 13:45:00,Manejo de asma moderada,Realizada,Sala 207,280.0,Daniela Silva Martins,917.514.841-31,1998-11-22,Feminino,"Rua Epitácio Pessoa, 2197 - Cabo Branco, João Pessoa/PB",(83) 99721-8657,daniela.silva.m@email.com,Particular,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
239,49,11,11,2025-03-28 14:15:00,Tosse crônica persistente,Realizada,Sala 207,246.4,Gabriela Almeida Mendes,586.560.365-41,1975-12-28,Feminino,"Rua Bancários, 989 - Torre, João Pessoa/PB",(83) 99720-5543,gabriela.almeid@email.com,Bradesco Saúde,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
636,49,11,11,2025-08-12 17:15:00,Tosse crônica persistente,Realizada,Sala 207,246.4,Gabriela Almeida Mendes,586.560.365-41,1975-12-28,Feminino,"Rua Bancários, 989 - Torre, João Pessoa/PB",(83) 99720-5543,gabriela.almeid@email.com,Bradesco Saúde,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
824,59,11,11,2025-10-14 12:00:00,Falta de ar e sibilos noturnos,Realizada,Sala 207,252.0,Gustavo Nunes Santos,777.479.170-74,1999-09-14,Masculino,"Rua Bancários, 2017 - Manaíra, João Pessoa/PB",(83) 99326-6590,gustavo.nunes.s@email.com,Unimed,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
172,11,11,11,2025-03-03 10:30:00,Manejo de asma moderada,Não Compareceu,Sala 207,252.0,Antônio Moreira Guimarães,470.324.241-75,2009-10-13,Masculino,"Rua Principal, 636 - Manaíra, João Pessoa/PB",(83) 99010-2489,antônio.moreira@email.com,Unimed,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
273,11,11,11,2025-04-09 13:45:00,Tosse crônica persistente,Realizada,Sala 207,252.0,Antônio Moreira Guimarães,470.324.241-75,2009-10-13,Masculino,"Rua Principal, 636 - Manaíra, João Pessoa/PB",(83) 99010-2489,antônio.moreira@email.com,Unimed,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
277,11,11,11,2025-04-10 14:15:00,Tosse crônica persistente,Realizada,Sala 207,252.0,Antônio Moreira Guimarães,470.324.241-75,2009-10-13,Masculino,"Rua Principal, 636 - Manaíra, João Pessoa/PB",(83) 99010-2489,antônio.moreira@email.com,Unimed,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
1232,82,11,11,2026-03-12 13:15:00,Tosse crônica persistente,Realizada,Sala 207,238.0,Helena Vieira Dias,651.595.453-52,2017-03-15,Feminino,"Rua Bancários, 1328 - Bancários, João Pessoa/PB",(83) 99130-9903,helena.vieira.d@email.com,SulAmérica,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
1410,82,11,11,2026-05-20 08:15:00,Acompanhamento de bronquite,Cancelada,Sala 207,238.0,Helena Vieira Dias,651.595.453-52,2017-03-15,Feminino,"Rua Bancários, 1328 - Bancários, João Pessoa/PB",(83) 99130-9903,helena.vieira.d@email.com,SulAmérica,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
160,73,11,11,2025-02-27 14:30:00,Acompanhamento de bronquite,Realizada,Sala 207,252.0,Gabriel Freitas Lima,269.911.414-86,1973-02-02,Masculino,"Rua Principal, 1929 - Centro, João Pessoa/PB",(83) 99533-5728,gabriel.freitas@email.com,Unimed,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
503,73,11,11,2025-06-26 10:45:00,Manejo de asma moderada,Realizada,Sala 207,252.0,Gabriel Freitas Lima,269.911.414-86,1973-02-02,Masculino,"Rua Principal, 1929 - Centro, João Pessoa/PB",(83) 99533-5728,gabriel.freitas@email.com,Unimed,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
482,50,11,11,2025-06-20 12:30:00,Falta de ar e sibilos noturnos,Cancelada,Sala 207,252.0,Débora Oliveira Nascimento,443.427.653-20,1991-04-09,Feminino,"Rua Bancários, 635 - Bessa, João Pessoa/PB",(83) 98283-3471,débora.oliveira@email.com,Unimed,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
530,50,11,11,2025-07-04 12:30:00,Falta de ar e sibilos noturnos,Realizada,Sala 207,252.0,Débora Oliveira Nascimento,443.427.653-20,1991-04-09,Feminino,"Rua Bancários, 635 - Bessa, João Pessoa/PB",(83) 98283-3471,débora.oliveira@email.com,Unimed,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
152,56,11,11,2025-02-24 17:15:00,Tosse crônica persistente,Realizada,Sala 207,280.0,Lucas Moreira Rocha,304.959.120-89,1960-01-08,Masculino,"Rua Bancários, 478 - Cabo Branco, João Pessoa/PB",(83) 98312-4908,lucas.moreira.r@email.com,Particular,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
772,56,11,11,2025-09-26 16:30:00,Acompanhamento de bronquite,Realizada,Sala 207,280.0,Lucas Moreira Rocha,304.959.120-89,1960-01-08,Masculino,"Rua Bancários, 478 - Cabo Branco, João Pessoa/PB",(83) 98312-4908,lucas.moreira.r@email.com,Particular,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
294,35,11,11,2025-04-16 14:00:00,Falta de ar e sibilos noturnos,Realizada,Sala 207,224.0,Letícia Mendes Freitas,533.949.383-15,1961-02-21,Feminino,"Rua Esperança, 1082 - Cabo Branco, João Pessoa/PB",(83) 98007-6464,letícia.mendes.@email.com,Cassi,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
487,12,11,11,2025-06-21 17:30:00,Falta de ar e sibilos noturnos,Realizada,Sala 207,224.0,Larissa Vasconcelos Brito,710.165.494-58,1975-11-14,Feminino,"Rua dos Ipês, 2276 - Torre, João Pessoa/PB",(83) 99220-8668,larissa.vasconc@email.com,Cassi,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
534,46,11,11,2025-07-07 12:15:00,Manejo de asma moderada,Realizada,Sala 207,238.0,André Dias Gomes,125.147.350-70,1983-04-05,Masculino,"Rua Bancários, 2367 - Centro, João Pessoa/PB",(83) 99251-2193,andré.dias.gome@email.com,SulAmérica,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
378,1,11,11,2025-05-15 17:00:00,Falta de ar e sibilos noturnos,Realizada,Sala 207,246.4,Carlos Eduardo Silva,381.350.328-27,1969-01-24,Masculino,"Rua Principal, 2428 - Torre, João Pessoa/PB",(83) 99508-2679,carlos.eduardo.@email.com,Bradesco Saúde,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
185,36,11,11,2025-03-08 10:15:00,Manejo de asma moderada,Realizada,Sala 207,229.6,Marcelo Fernandes Nascimento,214.177.807-29,2009-09-01,Masculino,"Rua Epitácio Pessoa, 2273 - Mangabeira, João Pessoa/PB",(83) 99117-1590,marcelo.fernand@email.com,Amil,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
987,36,11,11,2025-12-10 16:30:00,Falta de ar e sibilos noturnos,Realizada,Sala 207,229.6,Marcelo Fernandes Nascimento,214.177.807-29,2009-09-01,Masculino,"Rua Epitácio Pessoa, 2273 - Mangabeira, João Pessoa/PB",(83) 99117-1590,marcelo.fernand@email.com,Amil,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
345,13,11,11,2025-05-02 11:00:00,Manejo de asma moderada,Realizada,Sala 207,229.6,Rodrigo Teixeira Santos,217.798.649-44,1956-11-24,Masculino,"Rua dos Ipês, 1790 - Tambaú, João Pessoa/PB",(83) 99574-6573,rodrigo.teixeir@email.com,Amil,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
833,81,11,11,2025-10-16 16:00:00,Acompanhamento de bronquite,Realizada,Sala 207,280.0,Larissa Freitas Barbosa,891.908.974-63,1972-02-09,Feminino,"Rua Principal, 1168 - Altiplano, João Pessoa/PB",(83) 98696-9318,larissa.freitas@email.com,Particular,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
473,55,11,11,2025-06-17 11:30:00,Manejo de asma moderada,Realizada,Sala 207,238.0,Marcelo Costa Costa,951.531.358-20,2003-05-25,Masculino,"Rua Principal, 1443 - Torre, João Pessoa/PB",(83) 98963-1317,marcelo.costa.c@email.com,SulAmérica,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
953,55,11,11,2025-11-28 11:00:00,Tosse crônica persistente,Realizada,Sala 207,238.0,Marcelo Costa Costa,951.531.358-20,2003-05-25,Masculino,"Rua Principal, 1443 - Torre, João Pessoa/PB",(83) 98963-1317,marcelo.costa.c@email.com,SulAmérica,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
1337,55,11,11,2026-04-22 14:00:00,Tosse crônica persistente,Realizada,Sala 207,238.0,Marcelo Costa Costa,951.531.358-20,2003-05-25,Masculino,"Rua Principal, 1443 - Torre, João Pessoa/PB",(83) 98963-1317,marcelo.costa.c@email.com,SulAmérica,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
1012,41,11,11,2025-12-19 08:45:00,Manejo de asma moderada,Realizada,Sala 207,252.0,Maria Souza Mendes,371.139.211-86,1988-03-19,Feminino,"Rua Bancários, 2493 - Mangabeira, João Pessoa/PB",(83) 98889-6663,maria.souza.men@email.com,Unimed,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
374,27,11,11,2025-05-14 11:45:00,Tosse crônica persistente,Realizada,Sala 207,252.0,Sérgio Ramos Peixoto,903.565.392-64,2004-05-26,Masculino,"Rua das Flores, 1225 - Cabo Branco, João Pessoa/PB",(83) 99426-8973,sérgio.ramos.pe@email.com,Unimed,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
1581,27,11,11,2026-07-15 12:30:00,Falta de ar e sibilos noturnos,Realizada,Sala 207,252.0,Sérgio Ramos Peixoto,903.565.392-64,2004-05-26,Masculino,"Rua das Flores, 1225 - Cabo Branco, João Pessoa/PB",(83) 99426-8973,sérgio.ramos.pe@email.com,Unimed,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
841,22,11,11,2025-10-18 15:45:00,Acompanhamento de bronquite,Realizada,Sala 207,252.0,Débora Silveira Campos,584.926.516-34,2015-04-26,Feminino,"Rua dos Ipês, 1744 - Bancários, João Pessoa/PB",(83) 98193-2588,débora.silveira@email.com,Unimed,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
861,22,11,11,2025-10-24 09:15:00,Tosse crônica persistente,Realizada,Sala 207,252.0,Débora Silveira Campos,584.926.516-34,2015-04-26,Feminino,"Rua dos Ipês, 1744 - Bancários, João Pessoa/PB",(83) 98193-2588,débora.silveira@email.com,Unimed,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
1285,22,11,11,2026-04-03 08:30:00,Falta de ar e sibilos noturnos,Realizada,Sala 207,252.0,Débora Silveira Campos,584.926.516-34,2015-04-26,Feminino,"Rua dos Ipês, 1744 - Bancários, João Pessoa/PB",(83) 98193-2588,débora.silveira@email.com,Unimed,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
1499,105,11,11,2026-06-19 14:45:00,Manejo de asma moderada,Realizada,Sala 207,280.0,Bruna Barbosa Soares,719.540.201-99,1992-08-17,Feminino,"Rua Bancários, 945 - Bancários, João Pessoa/PB",(83) 98234-4522,bruna.barbosa.s@email.com,Particular,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
393,94,11,11,2025-05-20 09:00:00,Falta de ar e sibilos noturnos,Realizada,Sala 207,238.0,Marcelo Oliveira Rodrigues,790.506.966-81,1983-11-24,Masculino,"Rua Principal, 1093 - Bancários, João Pessoa/PB",(83) 98749-2479,marcelo.oliveir@email.com,SulAmérica,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
569,94,11,11,2025-07-18 16:00:00,Manejo de asma moderada,Realizada,Sala 207,238.0,Marcelo Oliveira Rodrigues,790.506.966-81,1983-11-24,Masculino,"Rua Principal, 1093 - Bancários, João Pessoa/PB",(83) 98749-2479,marcelo.oliveir@email.com,SulAmérica,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
784,67,11,11,2025-09-30 17:30:00,Falta de ar e sibilos noturnos,Realizada,Sala 207,252.0,Thiago Silva Nascimento,155.666.399-99,1971-05-02,Masculino,"Rua Principal, 60 - Centro, João Pessoa/PB",(83) 99933-3068,thiago.silva.na@email.com,Unimed,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
934,101,11,11,2025-11-21 17:00:00,Acompanhamento de bronquite,Realizada,Sala 207,252.0,Gabriel Fernandes Lima,987.126.234-11,1977-02-22,Masculino,"Rua dos Ipês, 74 - Jaguaribe, João Pessoa/PB",(83) 98733-4898,gabriel.fernand@email.com,Unimed,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
1324,101,11,11,2026-04-20 12:45:00,Acompanhamento de bronquite,Não Compareceu,Sala 207,252.0,Gabriel Fernandes Lima,987.126.234-11,1977-02-22,Masculino,"Rua dos Ipês, 74 - Jaguaribe, João Pessoa/PB",(83) 98733-4898,gabriel.fernand@email.com,Unimed,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
541,96,11,11,2025-07-09 12:15:00,Falta de ar e sibilos noturnos,Realizada,Sala 207,246.4,Isabela Pereira Rocha,575.817.409-93,1963-11-27,Feminino,"Rua Principal, 162 - Cabo Branco, João Pessoa/PB",(83) 98836-2911,isabela.pereira@email.com,Bradesco Saúde,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
671,96,11,11,2025-08-26 13:15:00,Manejo de asma moderada,Realizada,Sala 207,246.4,Isabela Pereira Rocha,575.817.409-93,1963-11-27,Feminino,"Rua Principal, 162 - Cabo Branco, João Pessoa/PB",(83) 98836-2911,isabela.pereira@email.com,Bradesco Saúde,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
543,30,11,11,2025-07-09 08:30:00,Acompanhamento de bronquite,Não Compareceu,Sala 207,252.0,Letícia Holanda Freire,140.734.183-63,1986-10-20,Feminino,"Rua dos Ipês, 846 - Mangabeira, João Pessoa/PB",(83) 99346-9565,letícia.holanda@email.com,Unimed,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
386,60,11,11,2025-05-17 16:00:00,Falta de ar e sibilos noturnos,Realizada,Sala 207,252.0,Rodrigo Ribeiro Rocha,545.280.851-76,2013-12-05,Masculino,"Rua Epitácio Pessoa, 1990 - Jaguaribe, João Pessoa/PB",(83) 99977-5425,rodrigo.ribeiro@email.com,Unimed,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
572,60,11,11,2025-07-19 09:15:00,Acompanhamento de bronquite,Realizada,Sala 207,252.0,Rodrigo Ribeiro Rocha,545.280.851-76,2013-12-05,Masculino,"Rua Epitácio Pessoa, 1990 - Jaguaribe, João Pessoa/PB",(83) 99977-5425,rodrigo.ribeiro@email.com,Unimed,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
637,60,11,11,2025-08-12 09:45:00,Manejo de asma moderada,Realizada,Sala 207,252.0,Rodrigo Ribeiro Rocha,545.280.851-76,2013-12-05,Masculino,"Rua Epitácio Pessoa, 1990 - Jaguaribe, João Pessoa/PB",(83) 99977-5425,rodrigo.ribeiro@email.com,Unimed,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
318,92,11,11,2025-04-24 08:45:00,Manejo de asma moderada,Realizada,Sala 207,229.6,Beatriz Rocha Souza,551.134.693-56,1960-05-26,Feminino,"Rua dos Ipês, 1348 - Tambaú, João Pessoa/PB",(83) 99499-3153,beatriz.rocha.s@email.com,Amil,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
798,92,11,11,2025-10-04 10:45:00,Manejo de asma moderada,Realizada,Sala 207,229.6,Beatriz Rocha Souza,551.134.693-56,1960-05-26,Feminino,"Rua dos Ipês, 1348 - Tambaú, João Pessoa/PB",(83) 99499-3153,beatriz.rocha.s@email.com,Amil,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
797,26,11,11,2025-10-03 12:30:00,Falta de ar e sibilos noturnos,Realizada,Sala 207,229.6,Renata Vasconcelos Paiva,592.318.985-61,1976-07-16,Feminino,"Rua Bancários, 18 - Cabo Branco, João Pessoa/PB",(83) 99848-1960,renata.vasconce@email.com,Amil,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
894,16,11,11,2025-11-06 16:15:00,Manejo de asma moderada,Realizada,Sala 207,252.0,Aline Meireles Pontes,214.471.999-49,1996-08-01,Feminino,"Rua Epitácio Pessoa, 332 - Bessa, João Pessoa/PB",(83) 98490-1949,aline.meireles.@email.com,Unimed,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
1229,16,11,11,2026-03-11 17:45:00,Manejo de asma moderada,Realizada,Sala 207,252.0,Aline Meireles Pontes,214.471.999-49,1996-08-01,Feminino,"Rua Epitácio Pessoa, 332 - Bessa, João Pessoa/PB",(83) 98490-1949,aline.meireles.@email.com,Unimed,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
788,61,11,11,2025-10-01 11:30:00,Tosse crônica persistente,Realizada,Sala 207,246.4,Carolina Marques Andrade,351.950.188-45,1989-06-28,Feminino,"Rua Bancários, 2344 - Bessa, João Pessoa/PB",(83) 99805-8385,carolina.marque@email.com,Bradesco Saúde,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
592,116,11,11,2025-07-26 08:00:00,Falta de ar e sibilos noturnos,Realizada,Sala 207,280.0,Fernanda Martins Silva,732.571.951-98,1996-03-26,Feminino,"Rua Bancários, 443 - Tambaú, João Pessoa/PB",(83) 99883-6928,fernanda.martin@email.com,Particular,Dr. André Luiz Barreto,6789/PB,Pneumologia,35
